source_file,doc_id,site,support,locus,seq,context_word,logogram,integer,fraction_seq,uncertain,restored,damaged,is_kuro,parser
HTtexts,HT 31,Haghia Triada,gorila,.5,266,*402VAS+SU-PA3-RA,,300,,0,0,0,0,C
HTtexts,HT 31,Haghia Triada,gorila,.6,267,*402VAS+PA-TA-QE,,3000,,0,0,0,0,C
HTtexts,HT 6b.2;,Haghia Triada,za,.1,268,SA-RA2,*308,,J,0,0,0,0,C
HTtexts,HT 6b.2;,Haghia Triada,za,.1,269,OLE+NE *612,,,JK,0,0,0,0,C
HTtexts,HT 6b.2;,Haghia Triada,za,.1,270,QA++PU *510,,1,K,1,1,0,0,C
HTtexts,HT 6b.2;,Haghia Triada,za,.2,271,QA++RE *508,,1,,1,1,0,0,C
HTtexts,HT 6b.2;,Haghia Triada,za,.2,272,MI+JA+RU *550,,1,,0,0,0,0,C
HTtexts,HT 6b.2;,Haghia Triada,za,.3,273,SU-RE,,108,,0,0,0,0,C
HTtexts,HT 6b.2;,Haghia Triada,za,.3,274,DI,,65,,0,0,0,0,C
HTtexts,HT 6b.2;,Haghia Triada,za,.4,275,RE,,104,,0,1,0,0,C
HTtexts,HT 6b.2;,Haghia Triada,za,.4,276,DI,,53,,0,0,0,0,C
HTtexts,HT 33,Haghia Triada,tablet,.2,277,QA++RE+PU *509,,1,E,1,1,0,0,C
HTtexts,HT 33,Haghia Triada,tablet,.3,278,,,3,,0,1,0,0,C
HTtexts,HT 33,Haghia Triada,tablet,.3,279,MI+JA+KA *552,,,D,0,0,0,0,C
HTtexts,HT 33,Haghia Triada,tablet,.4,280,*305,,90,,0,0,0,0,C
HTtexts,HT 33,Haghia Triada,tablet,.4,281,*341+PI *646,,100,,0,0,0,0,C
HTtexts,HT 33,Haghia Triada,tablet,.4,282,PA3+QE *537,,100,,0,0,0,0,C
HTtexts,HT 34,Haghia Triada,tablet,.2,283,,,,B,0,1,0,0,C
HTtexts,HT 34,Haghia Triada,tablet,.3,284,E GRA,,200,,0,1,0,0,C
HTtexts,HT 34,Haghia Triada,tablet,.3,285,E+ *525,,2,HK,0,1,0,0,C
HTtexts,HT 34,Haghia Triada,tablet,.4,286,QA++RE *508,,,E,1,1,0,0,C
HTtexts,HT 34,Haghia Triada,tablet,.5,287,MI+JA+RU *550,,245,,0,0,0,0,C
HTtexts,HT 34,Haghia Triada,tablet,.6,288,SA+MU+KU *521,,100,,0,0,0,0,C
HTtexts,HT 34,Haghia Triada,tablet,.6,289,PA3,,70,,0,0,0,0,C
HTtexts,HT 34,Haghia Triada,tablet,.6,290,KI-RO,,307,,0,1,0,0,C
HTtexts,HT 34,Haghia Triada,tablet,.7,291,E+KA *526,,,K,0,0,0,0,C
HTtexts,HT 34,Haghia Triada,tablet,.7,292,PU,,,F,0,0,0,0,C
HTtexts,HT 35,Haghia Triada,tablet,.1-2,293,I-KU-TA,*303,1,,0,0,0,0,C
HTtexts,HT 35,Haghia Triada,tablet,.2,294,MI+JA+RU *550,,,B,0,0,0,0,C
HTtexts,HT 35,Haghia Triada,tablet,.2,295,OLE+RI *614,,,B,0,0,0,0,C
HTtexts,HT 35,Haghia Triada,tablet,.2,296,*308,,,B,0,0,0,0,C
HTtexts,HT 35,Haghia Triada,tablet,.3,297,,,5,E,0,0,0,0,C
HTtexts,HT 35,Haghia Triada,tablet,.3,298,QA++PU *510,,,K,1,1,0,0,C
HTtexts,HT 35,Haghia Triada,tablet,.4,299,VINa,,,D,0,0,0,0,C
HTtexts,HT 36,Haghia Triada,tablet,.1-2,300,JE-DI,*307+*307 *638 GRA+QE *578,2044,J,0,1,0,0,C
HTtexts,HT 36,Haghia Triada,tablet,.2-3,301,DU-ZU-WA,,7,J,0,0,0,0,C
HTtexts,HT 36,Haghia Triada,tablet,.5,302,,,6,,0,1,0,0,C
HTtexts,HT 37,Haghia Triada,tablet,.3,303,,,6,,0,1,0,0,C
HTtexts,HT 37,Haghia Triada,tablet,.4,304,KI-*310-RE,,1,,0,0,0,0,C
HTtexts,HT 37,Haghia Triada,tablet,.5,305,KA-KI,,11,,0,0,0,0,C
HTtexts,HT 37,Haghia Triada,tablet,.5,306,A,,15,,0,0,0,0,C
HTtexts,HT 37,Haghia Triada,tablet,.6,307,-QE,,17,,0,1,0,0,C
HTtexts,HT 38,Haghia Triada,tablet,.2,308,DA-RO-PA,*403VAS,1,,0,0,0,0,C
HTtexts,HT 38,Haghia Triada,tablet,.2,309,SUS,,1,,0,0,0,0,C
HTtexts,HT 38,Haghia Triada,tablet,.2,310,OVIS,,3,,0,0,0,0,C
HTtexts,HT 38,Haghia Triada,tablet,.2-3,311,KA+A *554 *118,,3,,0,0,0,0,C
HTtexts,HT 38,Haghia Triada,tablet,.3,312,TELA+KU *535: 54+81,,2,,0,0,0,0,C
HTtexts,HT 38,Haghia Triada,tablet,.3,313,TELA+*312 *536: 54+312,,1,,0,0,0,0,C
HTtexts,HT 39,Haghia Triada,tablet,.1,314,TA-I-*123,,10,,0,1,0,0,C
HTtexts,HT 39,Haghia Triada,tablet,.2,315,KU-RE-JU,,8,,0,1,0,0,C
HTtexts,HT 39,Haghia Triada,tablet,.3,316,SA-MA-TI,,10,,0,1,0,0,C
HTtexts,HT 39,Haghia Triada,tablet,.5,317,KU-RO,*407VAS+A *657,100,,0,1,0,1,C
HTtexts,HT 39,Haghia Triada,tablet,.6,318,KU+ *564,,2,,0,1,0,0,C
HTtexts,HT 40+76,Haghia Triada,tablet,.1,319,NU-DU-*331,TE GRA,207,,0,0,0,0,C
HTtexts,HT 40+76,Haghia Triada,tablet,.2,320,KI-DA-TA,GRA,134,,0,1,0,0,C
HTtexts,KH 32.1,Khania,gorila,a.2,321,QE-TU,,10,,0,1,0,0,C
HTtexts,KH 32.1,Khania,gorila,a.3,322,*305 *304,,10,,0,0,0,0,C
HTtexts,KH 32.1,Khania,gorila,a.3,323,RE *304,,10,,0,0,0,0,C
HTtexts,KH 32.1,Khania,gorila,a.4,324,MI-DA-NI PA-JA,,2,DD,0,0,0,0,C
HTtexts,HT 42,Haghia Triada,tablet,.1-2,325,-TA,SI+SE *529 TE OLE+KI *618 OLE+U *610,87,,0,1,0,0,C
HTtexts,HT 42,Haghia Triada,tablet,.2-3,326,SA-*315/RO,OLE+KI *618 OLE+U *610,822,,0,1,0,0,C
HTtexts,HT 42,Haghia Triada,tablet,.3-5,327,KU-,OLE+ vest. OLE+MI *622,2,,0,1,1,0,C
HTtexts,HT 42,Haghia Triada,tablet,.6-7,328,-RE-TU,OLE+KI *618,,JE,0,1,0,0,C
HTtexts,HT 43,Haghia Triada,tablet,.1-2,329,MA-SI-DU PA-*342-I,I GRA+PA *574,5,,0,1,0,0,C
HTtexts,HT 44,Haghia Triada,tablet,a.2,330,OLE+KI *617,,3,,0,1,0,0,C
HTtexts,HT 44,Haghia Triada,tablet,a.2,331,OLE+U *610,,5,,0,1,0,0,C
HTtexts,HT 44,Haghia Triada,tablet,a.3,332,OLE+RA *616,,5,,0,0,0,0,C
HTtexts,HT 44,Haghia Triada,tablet,a.3,333,OLIV,,1,,0,1,0,0,C
HTtexts,HT 44,Haghia Triada,tablet,a.4,334,FIC,,1,,0,1,0,0,C
HTtexts,HT 44,Haghia Triada,tablet,b.2,335,,,5,,0,1,0,0,C
HTtexts,HT 44,Haghia Triada,tablet,b.3,336,VINa,,75,,0,1,0,0,C
HTtexts,HT 44,Haghia Triada,tablet,b.4,337,,,18,,0,1,0,0,C
HTtexts,HT 44,Haghia Triada,tablet,b.5,338,,,10,,0,1,0,0,C
HTtexts,HT 45+71,Haghia Triada,tablet,a.2,339,*86 *305,,2,,0,1,0,0,C
HTtexts,HT 45+71,Haghia Triada,tablet,a.3,340,*318 *305,,2,,0,1,0,0,C
HTtexts,HT 45+71,Haghia Triada,tablet,b.1,341,,,8,DD,0,1,0,0,C
HTtexts,HT 45+71,Haghia Triada,tablet,b.2,342,KU,,,E,0,1,0,0,C
HTtexts,HT 45+71,Haghia Triada,tablet,b.3,343,*318 *305,,7,,0,0,0,0,C
HTtexts,HT 45+71,Haghia Triada,tablet,b.3-4,344,PA-•-A,,20,B,0,1,0,0,C
HTtexts,HT 45+71,Haghia Triada,tablet,b.4,345,KU,,,E,0,0,0,0,C
HTtexts,HT 45+71,Haghia Triada,tablet,b.5,346,KU,,,E,0,0,0,0,C
HTtexts,HT 46,Haghia Triada,tablet,a.1,347,MU-RU,,1,,0,1,0,0,C
HTtexts,HT 46,Haghia Triada,tablet,a.2,348,KU-RO,,43,J,0,1,0,1,C
HTtexts,HT 46,Haghia Triada,tablet,b.2,349,,,16,J,0,1,0,0,C
HTtexts,HT 46,Haghia Triada,tablet,b.3,350,,,24,,0,1,0,0,C
HTtexts,HT 47,Haghia Triada,tablet,a.1-2,351,KU-PA3-NA-TU,,20,,0,1,0,0,C
HTtexts,HT 47,Haghia Triada,tablet,a.3,352,DU,,20,,0,1,0,0,C
HTtexts,HT 47,Haghia Triada,tablet,a.3-4,353,PI,,10,,0,1,0,0,C
HTtexts,HT 47,Haghia Triada,tablet,a.5,354,,,5,,0,1,0,0,C
HTtexts,HT 1.4,Haghia Triada,tablet,a.2,355,TA-NA-TI,,1,,0,1,0,0,C
HTtexts,HT 1.4,Haghia Triada,tablet,a.3,356,-RI,,1,,0,1,0,0,C
HTtexts,HT 1.4,Haghia Triada,tablet,a.4,357,vesst.,,1,,0,1,0,0,C
HTtexts,HT 1.4,Haghia Triada,tablet,a.4,358,TI-DU-NI,,1,,0,1,0,0,C
HTtexts,HT 1.4,Haghia Triada,tablet,a.5,359,SI-RA,,1,,0,1,0,0,C
HTtexts,HT 1.4,Haghia Triada,tablet,a.6,360,A-RU,,1,,0,0,0,0,C
HTtexts,HT 1.4,Haghia Triada,tablet,a.6,361,,,1,,0,1,0,0,C
HTtexts,HT 1.4,Haghia Triada,tablet,a.6,362,*312,,1,,0,0,0,0,C
HTtexts,HT 1.4,Haghia Triada,tablet,a.6-7,363,KU-PA3-NU,,1,,0,0,0,0,C
HTtexts,HT 1.4,Haghia Triada,tablet,a.7,364,TU-SU-PU2,,1,,0,0,0,0,C
HTtexts,HT 1.4,Haghia Triada,tablet,a.8,365,vest.,,5,,0,1,1,0,C
HTtexts,HT 1.4,Haghia Triada,tablet,a.8,366,TU,,4,,0,0,0,0,C
HTtexts,HT 1.4,Haghia Triada,tablet,a.8,367,KI,,1,,0,1,0,0,C
HTtexts,HT 50,Haghia Triada,tablet,a.2,368,,,,E,0,1,0,0,C
HTtexts,HT 50,Haghia Triada,tablet,a.2,369,OLE+KI *618,,,E,0,0,0,0,C
HTtexts,HT 50,Haghia Triada,tablet,a.2,370,OLE+MI *622,,,J,0,0,0,0,C
HTtexts,HT 50,Haghia Triada,tablet,a.3,371,*304,,1,J,0,1,0,0,C
HTtexts,HT 50,Haghia Triada,tablet,a.4,372,OLIV,,3,,0,1,0,0,C
HTtexts,HT 50,Haghia Triada,tablet,a.4,373,OLIV+TU *587,,,EF,0,0,0,0,C
HTtexts,HT 50,Haghia Triada,tablet,b.3,374,vest.,OLE+DI *608,1,,0,1,1,0,C
HTtexts,HT 51,Haghia Triada,tablet,a.1,375,,,5,,0,1,0,0,C
HTtexts,HT 51,Haghia Triada,tablet,a.2,376,SE,,64,,0,1,0,0,C
HTtexts,HT 51,Haghia Triada,tablet,b.1,377,KU-ME-TA,,12,,0,1,0,0,C
HTtexts,HT 51,Haghia Triada,tablet,b.2,378,ZU-DU,,,JF,0,1,0,0,C
HTtexts,HT 52,Haghia Triada,tablet,a.2,379,,,4,,0,1,0,0,C
HTtexts,HT 52,Haghia Triada,tablet,b.1,380,NE,GRA,201,,0,1,0,0,C
HTtexts,HT 6b.5-6,Haghia Triada,za,a.3,381,,,40,,0,1,0,0,C
HTtexts,HT 6b.5-6,Haghia Triada,za,a.3,382,,,100,,0,1,0,0,C
HTtexts,HT 6b.5-6,Haghia Triada,za,b.2,383,,,18,,0,1,0,0,C
HTtexts,HT 54,Haghia Triada,gorila,b.1,384,,,4,,0,1,0,0,C
HTtexts,SI 1,Siteia?,tablet,a.1,385,MA-RE,,1,,0,1,0,0,C
HTtexts,SI 1,Siteia?,tablet,a.2,386,*301,,1,,0,1,0,0,C
HTtexts,SI 1,Siteia?,tablet,a.2,387,SI-RU,,1,,0,0,0,0,C
HTtexts,SI 1,Siteia?,tablet,a.3,388,TU,,1,,0,1,0,0,C
HTtexts,SI 1,Siteia?,tablet,b.1,389,-TE,,1,,0,1,0,0,C
HTtexts,SI 1,Siteia?,tablet,b.2,390,RI-JA,,1,,0,1,0,0,C
HTtexts,HT 56,Haghia Triada,tablet,a.2,391,,,11,J,0,1,0,0,C
HTtexts,HT 56,Haghia Triada,tablet,b.1,392,OLE+KI *618,,20,,0,1,0,0,C
HTtexts,HT 57,Haghia Triada,tablet,a.1,393,,,1,,0,1,0,0,C
HTtexts,HT 57,Haghia Triada,tablet,a.3,394,,,,F,0,1,0,0,C
HTtexts,HT 57,Haghia Triada,tablet,b.1,395,*305,,8,,0,1,0,0,C
HTtexts,HT 58,Haghia Triada,tablet,.2,396,OLE+U *610,,19,,0,0,0,0,C
HTtexts,HT 58,Haghia Triada,tablet,.3,397,OLE+E *613,,3,,0,1,0,0,C
HTtexts,HT 58,Haghia Triada,tablet,.3,398,OLIV,,41,,0,0,0,0,C
HTtexts,HT 59,Haghia Triada,tablet,.1,399,OLE+RI *614,,,K,0,1,0,0,C
HTtexts,HT 59,Haghia Triada,tablet,.2,400,,,,K,0,1,0,0,C
HTtexts,HT 59,Haghia Triada,tablet,.2,401,VINa,,,K,0,0,0,0,C
HTtexts,HT 59,Haghia Triada,tablet,.2,402,OLE,,5,,0,0,0,0,C
HTtexts,HT 61,Haghia Triada,tablet,.1,403,MI-TI,GRA+KU *579,6,,0,1,0,0,C
HTtexts,HT 62,Haghia Triada,tablet,.2,404,-NA,GRA,15,E,0,1,0,0,C
HTtexts,HT 62,Haghia Triada,tablet,.2,405,KA-KU,,4,,0,1,0,0,C
HTtexts,HT 62,Haghia Triada,tablet,.3,406,,,18,,0,1,0,0,C
HTtexts,HT 62,Haghia Triada,tablet,.3,407,Ib-TI-,,6,,0,1,0,0,C
HTtexts,HT 62,Haghia Triada,tablet,.4,408,,,4,E,0,1,0,0,C
HTtexts,HT 62,Haghia Triada,tablet,.5,409,VIR,,4,,0,1,0,0,C
HTtexts,HT 62,Haghia Triada,tablet,.6,410,NU,,17,,0,1,0,0,C
HTtexts,HT 62,Haghia Triada,tablet,.7,411,,,25,,0,1,0,0,C
HTtexts,HT 62,Haghia Triada,tablet,.2,412,,,1,,0,1,0,0,C
HTtexts,HT 62,Haghia Triada,tablet,.3,413,,,8,,0,1,0,0,C
HTtexts,HT 62,Haghia Triada,tablet,.4,414,,,28,,0,1,0,0,C
HTtexts,HT 63,Haghia Triada,tablet,.1,415,*305 TE,,1,,0,0,0,0,C
HTtexts,HT 63,Haghia Triada,tablet,.1,416,KA-TI,,1,,0,0,0,0,C
HTtexts,HT 63,Haghia Triada,tablet,.2,417,ZU,,2,,0,1,0,0,C
HTtexts,HT 64,Haghia Triada,tablet,.2,418,NA,,2,,0,1,0,0,C
HTtexts,HT 64,Haghia Triada,tablet,.4,419,,,3,,0,1,0,0,C
HTtexts,HT 64,Haghia Triada,tablet,.4,420,CAPm,,6,,0,0,0,0,C
HTtexts,HT 66,Haghia Triada,tablet,.2,421,DI,,2,,0,1,0,0,C
HTtexts,HT 66,Haghia Triada,tablet,.4,422,RE,,1,,0,1,0,0,C
HTtexts,HT 67,Haghia Triada,tablet,.2,423,KU-RO,,420,,0,1,0,1,C
HTtexts,HT 67,Haghia Triada,tablet,.3,424,FIC TE,,400,,0,1,0,0,C
HTtexts,HT 68,Haghia Triada,tablet,.2,425,,,4,,0,1,0,0,C
HTtexts,HT 69,Haghia Triada,tablet,.1,426,,,5,,0,1,0,0,C
HTtexts,HT 69,Haghia Triada,tablet,.1,427,DI,,8,,0,1,0,0,C
HTtexts,HT 69,Haghia Triada,tablet,.2,428,MA-DI,,4,,0,1,0,0,C
HTtexts,HT 69,Haghia Triada,tablet,.3,429,DI,,12,,0,1,0,0,C
HTtexts,HT 70+151,Haghia Triada,tablet,.1,430,FIC TE,,30,,0,1,0,0,C
HTtexts,HT 70+151,Haghia Triada,tablet,.2,431,QA-*118-SA,,2,E,0,1,0,0,C
HTtexts,HT 70+151,Haghia Triada,tablet,.3,432,I,,3,,0,1,0,0,C
HTtexts,HT 73,Haghia Triada,tablet,.2,433,KU-RO,,20,,0,1,0,1,C
HTtexts,HT 79,Haghia Triada,tablet,.2,434,TU-PA-RI,,1,,0,1,0,0,C
HTtexts,HT 79,Haghia Triada,tablet,.2,435,TU-,,3,,0,1,0,0,C
HTtexts,HT 79,Haghia Triada,tablet,.3,436,ZU,,3,,0,1,0,0,C
HTtexts,HT 81,Haghia Triada,tablet,.1,437,A-SE,MI+JA+RU *550,,H,0,1,0,0,C
HTtexts,HT 85,Haghia Triada,tablet,a.2,438,DA-RI-DA,,12,,0,0,0,0,C
HTtexts,HT 85,Haghia Triada,tablet,a.2,439,PA3-NI,,12,,0,0,0,0,C
HTtexts,HT 85,Haghia Triada,tablet,a.3,440,U-*325-ZA,,6,,0,0,0,0,C
HTtexts,HT 85,Haghia Triada,tablet,a.3-4,441,DA-SI-*118,,24,,0,0,0,0,C
HTtexts,HT 85,Haghia Triada,tablet,a.4,442,KU-ZU-NI,,5,,0,0,0,0,C
HTtexts,HT 85,Haghia Triada,tablet,a.5,443,TE-KE,,3,,0,0,0,0,C
HTtexts,HT 85,Haghia Triada,tablet,a.5,444,DA-RE,,4,,0,0,0,0,C
HTtexts,HT 85,Haghia Triada,tablet,a.6,445,KU-RO,,66,,0,1,0,1,C
HTtexts,HT 85,Haghia Triada,tablet,b.1-2,446,KI-RE-TA2,,1,,0,0,0,0,C
HTtexts,HT 85,Haghia Triada,tablet,b.2,447,QE-KA,,1,,0,0,0,0,C
HTtexts,HT 85,Haghia Triada,tablet,b.2,448,PA,,1,,0,0,0,0,C
HTtexts,HT 85,Haghia Triada,tablet,b.2-3,449,TE-TU,,1,,0,1,0,0,C
HTtexts,HT 85,Haghia Triada,tablet,b.3,450,KA,,1,,0,0,0,0,C
HTtexts,HT 85,Haghia Triada,tablet,b.3,451,DI,,1,,0,0,0,0,C
HTtexts,HT 85,Haghia Triada,tablet,b.3,452,ME-ZA,,1,,0,0,0,0,C
HTtexts,HT 85,Haghia Triada,tablet,b.4,453,RE-DI-SE,,1,,0,0,0,0,C
HTtexts,HT 85,Haghia Triada,tablet,b.4-5,454,WA-DU-NI-MI,,1,,0,0,0,0,C
HTtexts,HT 85,Haghia Triada,tablet,b.5,455,MA-DI,,1,,0,0,0,0,C
HTtexts,HT 85,Haghia Triada,tablet,b.5-6,456,QA-*310-I,,1,,0,0,0,0,C
HTtexts,HT 86,Haghia Triada,tablet,a.1-2,457,KU-NI-SU,GRA+K+L2 *584,20,,0,0,0,0,C
HTtexts,HT 86,Haghia Triada,tablet,a.2,458,SA-RU,,20,,0,0,0,0,C
HTtexts,HT 86,Haghia Triada,tablet,a.3,459,DI-DE-RU,,20,,0,0,0,0,C
HTtexts,HT 86,Haghia Triada,tablet,a.3,460,QA-RA2-WA,,10,,0,0,0,0,C
HTtexts,HT 86,Haghia Triada,tablet,a.4,461,DA-ME,GRA+B *580,20,,0,0,0,0,C
HTtexts,HT 86,Haghia Triada,tablet,a.5,462,MI-NU-TE,,20,,0,0,0,0,C
HTtexts,HT 86,Haghia Triada,tablet,b.1-2,463,KU-NI-SU,GRA+K+L2 *584,20,,0,1,0,0,C
HTtexts,HT 86,Haghia Triada,tablet,b.2,464,SA-RU,,20,,0,1,0,0,C
HTtexts,HT 87,Haghia Triada,tablet,.2,465,PI-TA-KE-SI,,1,,0,0,0,0,C
HTtexts,HT 87,Haghia Triada,tablet,.3,466,JA-RE-MI,,1,,0,0,0,0,C
HTtexts,HT 87,Haghia Triada,tablet,.3,467,DI-KI-SE,,1,,0,0,0,0,C
HTtexts,HT 87,Haghia Triada,tablet,.4,468,QE-SU-PU,,1,,0,0,0,0,C
HTtexts,HT 87,Haghia Triada,tablet,.4,469,KU-RU-KU,,1,,0,0,0,0,C
HTtexts,HT 87,Haghia Triada,tablet,.5,470,A-RA-•-A-TU,,1,,0,1,0,0,C
HTtexts,HT 117,Haghia Triada,tablet,.1,471,A-DU,VIR+KA *568,20,,0,0,0,0,C
HTtexts,HT 117,Haghia Triada,tablet,.1-2,472,RE-ZA,,6,,0,0,0,0,C
HTtexts,HT 117,Haghia Triada,tablet,.2,473,FIC KI-KI-NA,,7,,0,0,0,0,C
HTtexts,HT 117,Haghia Triada,tablet,.4,474,KU-PA3-PA3,,1,,0,0,0,0,C
HTtexts,HT 117,Haghia Triada,tablet,.4,475,KA-JU,,1,,0,0,0,0,C
HTtexts,HT 117,Haghia Triada,tablet,.5,476,KU-PA3-NU,,1,,0,0,0,0,C
HTtexts,HT 117,Haghia Triada,tablet,.5,477,PA-JA-RE,,1,,0,0,0,0,C
HTtexts,HT 117,Haghia Triada,tablet,.5-6,478,SA-MA-RO,,1,,0,0,0,0,C
HTtexts,HT 117,Haghia Triada,tablet,.6,479,DA-TA-RE,,1,,0,0,0,0,C
HTtexts,HT 117,Haghia Triada,tablet,.6,480,KU-RO,,6,,0,0,0,1,C
HTtexts,KN Za 19:,Knossos,za,.1,481,A-SA-RA2,*307 *305,23,,0,0,0,0,C
HTtexts,KN Za 19:,Knossos,za,.2,482,JU+*317-QE *542,,22,,0,0,0,0,C
HTtexts,KN Za 19:,Knossos,za,.2,483,MA-I-MI,,24,,0,0,0,0,C
HTtexts,KN Za 19:,Knossos,za,.3,484,VIR+*313a *570,,13,,0,0,0,0,C
HTtexts,KN Za 19:,Knossos,za,.3,485,TA-RA,,5,,0,0,0,0,C
HTtexts,KN Za 19:,Knossos,za,.4,486,KU-RO,,87,,0,0,0,1,C
HTtexts,KN Za 19:,Knossos,za,.5,487,*303,,2,JE,0,0,0,0,C
HTtexts,KN Za 19:,Knossos,za,.5,488,FIC,,2,E,0,0,0,0,C
HTtexts,KN Za 19:,Knossos,za,.5,489,VINa,,6,,0,1,0,0,C
HTtexts,HT 90,Haghia Triada,tablet,.1-2,490,SA-RA2,GRA,20,,0,0,0,0,C
HTtexts,HT 90,Haghia Triada,tablet,.2,491,FIC,,10,,0,0,0,0,C
HTtexts,HT 90,Haghia Triada,tablet,.2,492,OLE+DI *608,,3,,0,0,0,0,C
HTtexts,HT 90,Haghia Triada,tablet,.2-3,493,SI-RU-MA-RI-TA2,GRA,1,,0,0,0,0,C
HTtexts,HT 90,Haghia Triada,tablet,.3-4,494,FIC,,1,,0,0,0,0,C
HTtexts,HT 90,Haghia Triada,tablet,.4,495,OLE+MI *622,,1,,0,0,0,0,C
HTtexts,HT 90,Haghia Triada,tablet,.4,496,*304,,1,,0,0,0,0,C
HTtexts,HT 91,Haghia Triada,tablet,.1,497,I-KA,*326 GRA,,X,0,0,0,0,C
HTtexts,HT 91,Haghia Triada,tablet,.4,498,,,5,E,0,0,0,0,C
HTtexts,HT 91,Haghia Triada,tablet,.5,499,,,3,E,0,1,0,0,C
HTtexts,HT 92,Haghia Triada,tablet,.1-2,500,A-DU,GRA,680,,0,0,0,0,C
HTtexts,HT 92,Haghia Triada,tablet,.2,501,*304,,12,,0,0,0,0,C
HTtexts,HT 93,Haghia Triada,tablet,a.1,502,PA3-NI-NA,GRA PA3 RE+SE *515,12,,0,0,0,0,C
HTtexts,HT 93,Haghia Triada,tablet,a.1-2,503,DI-RI-NA,DA+RE+SE *502,43,J,0,0,0,0,C
HTtexts,HT 93,Haghia Triada,tablet,a.2-3,504,KI-DI-NI,,5,JH,0,0,0,0,C
HTtexts,HT 93,Haghia Triada,tablet,a.3-4,505,A-SE,I GRA+PA *574,26,JE,0,0,0,0,C
HTtexts,HT 93,Haghia Triada,tablet,a.4,506,SA-RA2,,20,,0,0,0,0,C
HTtexts,HT 93,Haghia Triada,tablet,a.4-5,507,QA-QA-RU,I GRA+PA *574,5,,0,0,0,0,C
HTtexts,HT 93,Haghia Triada,tablet,a.5-6,508,VIR-I,,6,,0,0,0,0,C
HTtexts,HT 93,Haghia Triada,tablet,a.6,509,DE-JU-KU,,1,J,0,0,0,0,C
HTtexts,HT 93,Haghia Triada,tablet,a.6-7,510,O-TI-,,3,,0,1,0,0,C
HTtexts,HT 93,Haghia Triada,tablet,a.7,511,DA-RI-DA,*406VAS,2,,0,0,0,0,C
HTtexts,HT 93,Haghia Triada,tablet,a.7,512,*343,,2,,0,0,0,0,C
HTtexts,HT 93,Haghia Triada,tablet,a.8,513,PA-SE-JA,,20,,0,1,0,0,C
HTtexts,HT 93,Haghia Triada,tablet,a.9,514,VIR,,10,F,0,1,0,0,C
HTtexts,HT 93,Haghia Triada,tablet,a.9,515,-KA,,4,,0,1,0,0,C
HTtexts,HT 93,Haghia Triada,tablet,b.1,516,,,165,H,0,1,0,0,C
HTtexts,HT 94,Haghia Triada,tablet,a.1,517,KA-PA,VIR,62,,0,0,0,0,C
HTtexts,HT 94,Haghia Triada,tablet,a.1,518,*86,,20,,0,0,0,0,C
HTtexts,HT 94,Haghia Triada,tablet,a.2,519,TI+A *523,,7,,0,0,0,0,C
HTtexts,HT 94,Haghia Triada,tablet,a.2,520,VIR+*313b *571,,18,,0,0,0,0,C
HTtexts,HT 94,Haghia Triada,tablet,a.2,521,TA,,4,,0,0,0,0,C
HTtexts,HT 94,Haghia Triada,tablet,a.3,522,KU-RO,,110,,0,0,0,1,C
HTtexts,HT 94,Haghia Triada,tablet,a.3,523,SA-RA2,*303,5,,0,0,0,0,C
HTtexts,HT 94,Haghia Triada,tablet,a.3,524,FIC,,3,H,0,0,0,0,C
HTtexts,HT 94,Haghia Triada,tablet,a.4,525,,,2,,0,1,0,0,C
HTtexts,HT 94,Haghia Triada,tablet,a.4,526,*318-*306,,11,,0,0,0,0,C
HTtexts,HT 94,Haghia Triada,tablet,a.4,527,*303,,,DD,0,0,0,0,C
HTtexts,HT 94,Haghia Triada,tablet,a.4,528,FIC,,,DD,0,0,0,0,C
HTtexts,HT 94,Haghia Triada,tablet,a.5,529,,,14,J,0,1,0,0,C
HTtexts,HT 94,Haghia Triada,tablet,a.5,530,FIC,,,D,0,0,0,0,C
HTtexts,HT 94,Haghia Triada,tablet,b.1,531,TU-MA,,1,,0,0,0,0,C
HTtexts,HT 94,Haghia Triada,tablet,b.1,532,PA-TA-NE,,1,,0,0,0,0,C
HTtexts,HT 94,Haghia Triada,tablet,b.2,533,DE-DI,,1,,0,0,0,0,C
HTtexts,HT 94,Haghia Triada,tablet,b.2,534,KE-KI-RU,,1,,0,0,0,0,C
HTtexts,HT 94,Haghia Triada,tablet,b.2,535,SA-RU,,1,,0,0,0,0,C
HTtexts,HT 94,Haghia Triada,tablet,b.3,536,KU-RO,vacat,5,,0,0,0,1,C
HTtexts,HT 94,Haghia Triada,tablet,b.4,537,RA-•-DE-ME-TE,,1,,0,1,0,0,C
HTtexts,HT 94,Haghia Triada,tablet,b.5,538,QIf-TU-,,1,,0,1,0,0,C
HTtexts,HT 94,Haghia Triada,tablet,a.4,539,NAME,LOGOGRAM,2,,0,1,0,0,C
HTtexts,HT 94,Haghia Triada,tablet,a.5,540,NAME,LOGOGRAM (*303),14,J,1,1,0,0,C
HTtexts,HT Wc 3017,Haghia Triada,wc,a.1,541,KA-PA,VIR b: *304+PA *629,62,,0,0,0,0,C
HTtexts,HT Wc 3017,Haghia Triada,wc,a.3,542,SA-RA2,*303 b: *303+D *624,55,,0,0,0,0,C
